1003,1970-01-22 07:14,1970-01-22 07:20,Test Repair
1003,1970-01-22 07:19,1970-01-22 07:19,Inform User
1003,1970-01-22 07:27,1970-01-22 07:27,Restart Repair
1003,1970-01-22 07:27,1970-01-22 07:41,Repair (Simple)
1003,1970-01-22 07:41,1970-01-22 07:51,Test Repair
1003,1970-01-22 07:51,1970-01-22 07:51,End
1004,1970-01-22 10:27,1970-01-22 10:27,Register
1004,1970-01-22 10:27,1970-01-22 10:34,Analyze Defect
1004,1970-01-22 10:40,1970-01-22 10:51,Repair (Simple)
1004,1970-01-22 10:51,1970-01-22 11:00,Test Repair
1004,1970-01-22 11:10,1970-01-22 11:10,Inform User
1004,1970-01-22 11:10,1970-01-22 11:10,End
1005,1970-01-22 00:31,1970-01-22 00:31,Register
1005,1970-01-22 00:31,1970-01-22 00:40,Analyze Defect
1005,1970-01-22 00:47,1970-01-22 01:01,Repair (Simple)
1005,1970-01-22 01:01,1970-01-22 01:11,Test Repair
1005,1970-01-22 01:16,1970-01-22 01:16,Inform User
1005,1970-01-22 01:16,1970-01-22 01:16,End
1006,1970-01-22 13:34,1970-01-22 13:34,Register
1006,1970-01-22 13:34,1970-01-22 13:40,Analyze Defect
1006,1970-01-22 13:54,1970-01-22 14:34,Repair (Complex)
1006,1970-01-22 14:27,1970-01-22 14:27,Inform User
1006,1970-01-22 14:34,1970-01-22 14:44,Test Repair
1006,1970-01-22 14:44,1970-01-22 14:44,End
1007,1970-01-21 18:27,1970-01-21 18:27,Register
1007,1970-01-21 18:27,1970-01-21 18:33,Analyze Defect
1007,1970-01-21 18:51,1970-01-21 18:51,Inform User
1007,1970-01-21 18:54,1970-01-21 19:14,Repair (Simple)
1007,1970-01-21 19:14,1970-01-21 19:19,Test Repair
1007,1970-01-21 19:19,1970-01-21 19:19,End
1008,1970-01-22 03:25,1970-01-22 03:25,Register
1008,1970-01-22 03:25,1970-01-22 03:32,Analyze Defect
1008,1970-01-22 03:56,1970-01-22 04:02,Repair (Simple)
1008,1970-01-22 04:00,1970-01-22 04:00,Inform User
1008,1970-01-22 04:02,1970-01-22 04:07,Test Repair
1008,1970-01-22 04:14,1970-01-22 04:14,Restart Repair
1008,1970-01-22 04:14,1970-01-22 04:21,Repair (Simple)
1008,1970-01-22 04:21,1970-01-22 04:30,Test Repair
1008,1970-01-22 04:35,1970-01-22 04:35,Restart Repair
1008,1970-01-22 04:35,1970-01-22 04:42,Repair (Simple)
1008,1970-01-22 04:42,1970-01-22 04:47,Test Repair
1008,1970-01-22 04:47,1970-01-22 04:47,End
1009,1970-01-21 19:59,1970-01-21 19:59,Register
1009,1970-01-21 19:59,1970-01-21 20:04,Analyze Defect
1009,1970-01-21 20:17,1970-01-21 20:29,Repair (Complex)
1009,1970-01-21 20:29,1970-01-21 20:36,Test Repair
1009,1970-01-21 20:46,1970-01-21 20:46,Inform User
1009,1970-01-21 20:46,1970-01-21 20:46,End
101,1970-01-04 03:00,1970-01-04 03:00,Register
101,1970-01-04 03:00,1970-01-04 03:05,Analyze Defect
101,1970-01-04 03:31,1970-01-04 03:31,Inform User
101,1970-01-04 03:33,1970-01-04 04:14,Repair (Complex)
101,1970-01-04 04:14,1970-01-04 04:24,Test Repair
101,1970-01-04 04:30,1970-01-04 04:30,Archive Repair
101,1970-01-04 04:30,1970-01-04 04:30,End
1010,1970-01-22 12:08,1970-01-22 12:08,Register
1010,1970-01-22 12:08,1970-01-22 12:13,Analyze Defect
1010,1970-01-22 12:30,1970-01-22 12:37,Repair (Simple)
1010,1970-01-22 12:37,1970-01-22 12:47,Test Repair
1010,1970-01-22 12:53,1970-01-22 12:53,Restart Repair
1010,1970-01-22 12:53,1970-01-22 13:05,Repair (Simple)
1010,1970-01-22 12:56,1970-01-22 12:56,Inform User
1010,1970-01-22 13:05,1970-01-22 13:10,Test Repair
1010,1970-01-22 13:10,1970-01-22 13:10,End
1011,1970-01-21 18:30,1970-01-21 18:30,Register
1011,1970-01-21 18:30,1970-01-21 18:39,Analyze Defect
1011,1970-01-21 18:43,1970-01-21 19:33,Repair (Complex)
1011,1970-01-21 19:23,1970-01-21 19:23,Inform User
1011,1970-01-21 19:33,1970-01-21 19:38,Test Repair
1011,1970-01-21 19:38,1970-01-21 19:38,End
1012,1970-01-22 00:53,1970-01-22 00:53,Register
1012,1970-01-22 00:53,1970-01-22 00:58,Analyze Defect
1012,1970-01-22 01:17,1970-01-22 01:32,Repair (Complex)
1012,1970-01-22 01:32,1970-01-22 01:38,Test Repair
1012,1970-01-22 01:48,1970-01-22 01:48,Inform User
1012,1970-01-22 01:48,1970-01-22 01:48,End
1013,1970-01-22 02:52,1970-01-22 02:52,Register
1013,1970-01-22 02:52,1970-01-22 02:58,Analyze Defect
1013,1970-01-22 03:24,1970-01-22 04:08,Repair (Complex)
1013,1970-01-22 03:40,1970-01-22 03:40,Inform User
1013,1970-01-22 04:08,1970-01-22 04:18,Test Repair
1013,1970-01-22 04:18,1970-01-22 04:18,End
1014,1970-01-23 02:31,1970-01-23 02:31,Register
1014,1970-01-23 02:31,1970-01-23 02:40,Analyze Defect
1014,1970-01-23 02:41,1970-01-23 02:55,Repair (Simple)
1014,1970-01-23 02:55,1970-01-23 03:03,Test Repair
1014,1970-01-23 02:58,1970-01-23 02:58,Inform User
1014,1970-01-23 02:58,1970-01-23 02:58,End
1015,1970-01-22 07:15,1970-01-22 07:15,Register
1015,1970-01-22 07:15,1970-01-22 07:24,Analyze Defect
1015,1970-01-22 07:37,1970-01-22 07:47,Repair (Complex)
1015,1970-01-22 07:47,1970-01-22 07:54,Test Repair
1015,1970-01-22 07:55,1970-01-22 07:55,Inform User
1015,1970-01-22 07:55,1970-01-22 07:55,End
1016,1970-01-23 00:32,1970-01-23 00:32,Register
1016,1970-01-23 00:32,1970-01-23 00:42,Analyze Defect
1016,1970-01-23 01:07,1970-01-23 01:22,Repair (Simple)
1016,1970-01-23 01:21,1970-01-23 01:21,Inform User
1016,1970-01-23 01:22,1970-01-23 01:29,Test Repair
1016,1970-01-23 01:39,1970-01-23 01:39,Restart Repair
1016,1970-01-23 01:39,1970-01-23 01:46,Repair (Simple)
1016,1970-01-23 01:46,1970-01-23 01:51,Test Repair
1016,1970-01-23 02:01,1970-01-23 02:01,Restart Repair
1016,1970-01-23 02:01,1970-01-23 02:14,Repair (Simple)
1016,1970-01-23 02:14,1970-01-23 02:19,Test Repair
1016,1970-01-23 02:19,1970-01-23 02:19,End
1017,1970-01-22 07:48,1970-01-22 07:48,Register
1017,1970-01-22 07:48,1970-01-22 07:58,Analyze Defect
1017,1970-01-22 08:28,1970-01-22 08:41,Repair (Simple)
1017,1970-01-22 08:39,1970-01-22 08:39,Inform User
1017,1970-01-22 08:41,1970-01-22 08:50,Test Repair
1017,1970-01-22 08:50,1970-01-22 08:50,End
1018,1970-01-23 00:16,1970-01-23 00:16,Register
1018,1970-01-23 00:16,1970-01-23 00:21,Analyze Defect
1018,1970-01-23 00:36,1970-01-23 00:36,Inform User
1018,1970-01-23 00:46,1970-01-23 01:04,Repair (Complex)
1018,1970-01-23 01:04,1970-01-23 01:10,Test Repair
1018,1970-01-23 01:10,1970-01-23 01:10,End
1019,1970-01-23 00:16,1970-01-23 00:16,Register
1019,1970-01-23 00:16,1970-01-23 00:22,Analyze Defect
1019,1970-01-23 00:23,1970-01-23 01:03,Repair (Complex)
1019,1970-01-23 01:03,1970-01-23 01:12,Test Repair
1019,1970-01-23 01:08,1970-01-23 01:08,Inform User
1019,1970-01-23 01:08,1970-01-23 01:08,End
102,1970-01-03 16:19,1970-01-03 16:19,Register
102,1970-01-03 16:19,1970-01-03 16:25,Analyze Defect
102,1970-01-03 16:50,1970-01-03 17:32,Repair (Complex)
102,1970-01-03 17:12,1970-01-03 17:12,Inform User
102,1970-01-03 17:32,1970-01-03 17:41,Test Repair
102,1970-01-03 17:49,1970-01-03 17:49,Archive Repair
102,1970-01-03 17:49,1970-01-03 17:49,End
1020,1970-01-21 22:47,1970-01-21 22:47,Register
1020,1970-01-21 22:47,1970-01-21 22:53,Analyze Defect
1020,1970-01-21 23:02,1970-01-21 23:46,Repair (Complex)
1020,1970-01-21 23:21,1970-01-21 23:21,Inform User
1020,1970-01-21 23:46,1970-01-21 23:53,Test Repair
1020,1970-01-21 23:53,1970-01-21 23:53,End
1021,1970-01-23 00:46,1970-01-23 00:46,Register
1021,1970-01-23 00:46,1970-01-23 00:55,Analyze Defect
1021,1970-01-23 01:20,1970-01-23 01:34,Repair (Complex)
1021,1970-01-23 01:34,1970-01-23 01:42,Test Repair
1021,1970-01-23 01:38,1970-01-23 01:38,Inform User
1021,1970-01-23 01:38,1970-01-23 01:38,End
1022,1970-01-23 00:21,1970-01-23 00:21,Register
1022,1970-01-23 00:21,1970-01-23 00:26,Analyze Defect
1022,1970-01-23 00:49,1970-01-23 01:07,Repair (Simple)
1022,1970-01-23 00:50,1970-01-23 00:50,Inform User
1022,1970-01-23 01:07,1970-01-23 01:13,Test Repair
1022,1970-01-23 01:13,1970-01-23 01:13,End
1023,1970-01-22 11:38,1970-01-22 11:38,Register
1023,1970-01-22 11:38,1970-01-22 11:47,Analyze Defect
1023,1970-01-22 11:58,1970-01-22 12:12,Repair (Complex)
1023,1970-01-22 12:12,1970-01-22 12:18,Test Repair
1023,1970-01-22 12:28,1970-01-22 12:28,Inform User
1023,1970-01-22 12:28,1970-01-22 12:28,End
1024,1970-01-23 04:32,1970-01-23 04:32,Register
1024,1970-01-23 04:32,1970-01-23 04:37,Analyze Defect
1024,1970-01-23 04:53,1970-01-23 05:00,Repair (Simple)
1024,1970-01-23 05:00,1970-01-23 05:07,Test Repair
1024,1970-01-23 05:12,1970-01-23 05:12,Restart Repair
1024,1970-01-23 05:12,1970-01-23 05:22,Repair (Simple)
1024,1970-01-23 05:18,1970-01-23 05:18,Inform User
1024,1970-01-23 05:22,1970-01-23 05:29,Test Repair
1024,1970-01-23 05:34,1970-01-23 05:34,Restart Repair
1024,1970-01-23 05:34,1970-01-23 05:48,Repair (Complex)
1024,1970-01-23 05:48,1970-01-23 05:58,Test Repair
1024,1970-01-23 05:58,1970-01-23 05:58,End
1025,1970-01-21 22:17,1970-01-21 22:17,Register
1025,1970-01-21 22:17,1970-01-21 22:26,Analyze Defect
1025,1970-01-21 22:40,1970-01-21 22:50,Repair (Simple)
1025,1970-01-21 22:50,1970-01-21 22:57,Test Repair
1025,1970-01-21 23:13,1970-01-21 23:13,Inform User
1025,1970-01-21 23:13,1970-01-21 23:13,End
1026,1970-01-22 04:24,1970-01-22 04:24,Register
1026,1970-01-22 04:24,1970-01-22 04:29,Analyze Defect
1026,1970-01-22 04:38,1970-01-22 05:18,Repair (Complex)
1026,1970-01-22 05:10,1970-01-22 05:10,Inform User
1026,1970-01-22 05:18,1970-01-22 05:25,Test Repair
1026,1970-01-22 05:25,1970-01-22 05:25,End
1027,1970-01-22 16:16,1970-01-22 16:16,Register
1027,1970-01-22 16:16,1970-01-22 16:24,Analyze Defect
1027,1970-01-22 16:37,1970-01-22 16:46,Repair (Simple)
1027,1970-01-22 16:39,1970-01-22 16:39,Inform User
1027,1970-01-22 16:46,1970-01-22 16:54,Test Repair
1027,1970-01-22 16:54,1970-01-22 16:54,End
1028,1970-01-22 09:18,1970-01-22 09:18,Register
1028,1970-01-22 09:18,1970-01-22 09:28,Analyze Defect
1028,1970-01-22 09:44,1970-01-22 09:44,Inform User
1028,1970-01-22 09:55,1970-01-22 10:06,Repair (Complex)
1028,1970-01-22 10:06,1970-01-22 10:14,Test Repair
1028,1970-01-22 10:14,1970-01-22 10:14,End
1029,1970-01-22 21:01,1970-01-22 21:01,Register
1029,1970-01-22 21:01,1970-01-22 21:08,Analyze Defect
1029,1970-01-22 21:26,1970-01-22 21:38,Repair (Simple)
1029,1970-01-22 21:38,1970-01-22 21:47,Test Repair
1029,1970-01-22 21:57,1970-01-22 21:57,Inform User
1029,1970-01-22 21:57,1970-01-22 21:57,End
103,1970-01-03 05:41,1970-01-03 05:41,Register
103,1970-01-03 05:41,1970-01-03 05:49,Analyze Defect
103,1970-01-03 06:15,1970-01-03 06:34,Repair (Complex)
103,1970-01-03 06:34,1970-01-03 06:39,Test Repair
103,1970-01-03 06:37,1970-01-03 06:37,Inform User
103,1970-01-03 06:46,1970-01-03 06:46,Archive Repair
103,1970-01-03 06:46,1970-01-03 06:46,End
1030,1970-01-22 10:06,1970-01-22 10:06,Register
1030,1970-01-22 10:06,1970-01-22 10:15,Analyze Defect
1030,1970-01-22 10:31,1970-01-22 10:31,Inform User
1030,1970-01-22 10:31,1970-01-22 10:44,Repair (Simple)
1030,1970-01-22 10:44,1970-01-22 10:50,Test Repair
1030,1970-01-22 10:50,1970-01-22 10:50,End
1031,1970-01-22 06:49,1970-01-22 06:49,Register
1031,1970-01-22 06:49,1970-01-22 06:55,Analyze Defect
1031,1970-01-22 07:21,1970-01-22 07:38,Repair (Complex)
1031,1970-01-22 07:28,1970-01-22 07:28,Inform User
1031,1970-01-22 07:38,1970-01-22 07:45,Test Repair
1031,1970-01-22 07:45,1970-01-22 07:45,End
1032,1970-01-22 16:57,1970-01-22 16:57,Register
1032,1970-01-22 16:57,1970-01-22 17:04,Analyze Defect
1032,1970-01-22 17:21,1970-01-22 17:21,Inform User
1032,1970-01-22 17:33,1970-01-22 17:43,Repair (Simple)
1032,1970-01-22 17:43,1970-01-22 17:49,Test Repair
1032,1970-01-22 17:49,1970-01-22 17:49,End
1033,1970-01-23 10:18,1970-01-23 10:18,Register
1033,1970-01-23 10:18,1970-01-23 10:25,Analyze Defect
1033,1970-01-23 10:27,1970-01-23 10:34,Repair (Simple)
1033,1970-01-23 10:34,1970-01-23 10:40,Test Repair
1033,1970-01-23 10:45,1970-01-23 10:45,Restart Repair
1033,1970-01-23 10:45,1970-01-23 10:56,Repair (Simple)
1033,1970-01-23 10:56,1970-01-23 11:01,Test Repair
1033,1970-01-23 11:08,1970-01-23 11:08,Inform User
1033,1970-01-23 11:08,1970-01-23 11:08,End
1034,1970-01-22 16:56,1970-01-22 16:56,Register
1034,1970-01-22 16:56,1970-01-22 17:04,Analyze Defect
1034,1970-01-22 17:27,1970-01-22 17:27,Inform User
1034,1970-01-22 17:34,1970-01-22 17:40,Repair (Simple)
1034,1970-01-22 17:40,1970-01-22 17:50,Test Repair
1034,1970-01-22 18:00,1970-01-22 18:00,Restart Repair
1034,1970-01-22 18:00,1970-01-22 18:20,Repair (Simple)
1034,1970-01-22 18:20,1970-01-22 18:27,Test Repair
1034,1970-01-22 18:27,1970-01-22 18:27,End
1035,1970-01-23 12:56,1970-01-23 12:56,Register
1035,1970-01-23 12:56,1970-01-23 13:02,Analyze Defect
1035,1970-01-23 13:29,1970-01-23 14:15,Repair (Complex)
1035,1970-01-23 13:44,1970-01-23 13:44,Inform User
1035,1970-01-23 14:15,1970-01-23 14:24,Test Repair
1035,1970-01-23 14:24,1970-01-23 14:24,End
1036,1970-01-22 11:02,1970-01-22 11:02,Register
1036,1970-01-22 11:02,1970-01-22 11:12,Analyze Defect
1036,1970-01-22 11:34,1970-01-22 11:49,Repair (Complex)
1036,1970-01-22 11:37,1970-01-22 11:37,Inform User
1036,1970-01-22 11:49,1970-01-22 11:57,Test Repair
1036,1970-01-22 11:57,1970-01-22 11:57,End
1037,1970-01-23 13:04,1970-01-23 13:04,Register
1037,1970-01-23 13:04,1970-01-23 13:11,Analyze Defect
1037,1970-01-23 13:22,1970-01-23 13:29,Repair (Simple)
1037,1970-01-23 13:29,1970-01-23 13:38,Test Repair
1037,1970-01-23 13:47,1970-01-23 13:47,Inform User
1037,1970-01-23 13:47,1970-01-23 13:47,End
1038,1970-01-23 03:36,1970-01-23 03:36,Register
1038,1970-01-23 03:36,1970-01-23 03:41,Analyze Defect
1038,1970-01-23 03:48,1970-01-23 04:04,Repair (Complex)
1038,1970-01-23 04:04,1970-01-23 04:10,Test Repair
1038,1970-01-23 04:29,1970-01-23 04:29,Inform User
1038,1970-01-23 04:29,1970-01-23 04:29,End
1039,1970-01-23 15:42,1970-01-23 15:42,Register
1039,1970-01-23 15:42,1970-01-23 15:52,Analyze Defect
1039,1970-01-23 16:12,1970-01-23 16:12,Inform User
1039,1970-01-23 16:16,1970-01-23 17:03,Repair (Complex)
1039,1970-01-23 17:03,1970-01-23 17:08,Test Repair
1039,1970-01-23 17:08,1970-01-23 17:08,End
104,1970-01-04 18:29,1970-01-04 18:29,Register
104,1970-01-04 18:29,1970-01-04 18:37,Analyze Defect
104,1970-01-04 18:44,1970-01-04 19:02,Repair (Complex)
104,1970-01-04 19:02,1970-01-04 19:08,Test Repair
104,1970-01-04 19:25,1970-01-04 19:25,Inform User
104,1970-01-04 19:25,1970-01-04 19:25,Archive Repair
104,1970-01-04 19:25,1970-01-04 19:25,End
1040,1970-01-23 14:24,1970-01-23 14:24,Register
1040,1970-01-23 14:24,1970-01-23 14:31,Analyze Defect
1040,1970-01-23 14:52,1970-01-23 15:11,Repair (Simple)
1040,1970-01-23 15:11,1970-01-23 15:20,Test Repair
1040,1970-01-23 15:21,1970-01-23 15:21,Inform User
1040,1970-01-23 15:21,1970-01-23 15:21,End
1041,1970-01-23 13:15,1970-01-23 13:15,Register
1041,1970-01-23 13:15,1970-01-23 13:25,Analyze Defect
1041,1970-01-23 13:55,1970-01-23 14:00,Repair (Simple)
1041,1970-01-23 14:00,1970-01-23 14:10,Test Repair
1041,1970-01-23 14:03,1970-01-23 14:03,Inform User
1041,1970-01-23 14:16,1970-01-23 14:16,Restart Repair
1041,1970-01-23 14:16,1970-01-23 14:22,Repair (Simple)
1041,1970-01-23 14:22,1970-01-23 14:31,Test Repair
1041,1970-01-23 14:40,1970-01-23 14:40,Restart Repair
1041,1970-01-23 14:40,1970-01-23 14:55,Repair (Simple)
1041,1970-01-23 14:55,1970-01-23 15:05,Test Repair
1041,1970-01-23 15:05,1970-01-23 15:05,End
1042,1970-01-22 13:48,1970-01-22 13:48,Register
1042,1970-01-22 13:48,1970-01-22 13:54,Analyze Defect
1042,1970-01-22 14:16,1970-01-22 14:35,Repair (Simple)
1042,1970-01-22 14:35,1970-01-22 14:41,Test Repair
1042,1970-01-22 14:36,1970-01-22 14:36,Inform User
1042,1970-01-22 14:36,1970-01-22 14:36,End
1043,1970-01-23 05:12,1970-01-23 05:12,Register
1043,1970-01-23 05:12,1970-01-23 05:19,Analyze Defect
1043,1970-01-23 05:20,1970-01-23 05:33,Repair (Simple)
1043,1970-01-23 05:33,1970-01-23 05:42,Test Repair
1043,1970-01-23 05:41,1970-01-23 05:41,Inform User
1043,1970-01-23 05:41,1970-01-23 05:41,End
1044,1970-01-23 07:39,1970-01-23 07:39,Register
1044,1970-01-23 07:39,1970-01-23 07:48,Analyze Defect
1044,1970-01-23 08:05,1970-01-23 08:05,Inform User
1044,1970-01-23 08:05,1970-01-23 08:52,Repair (Complex)
1044,1970-01-23 08:52,1970-01-23 09:01,Test Repair
1044,1970-01-23 09:01,1970-01-23 09:01,End
1045,1970-01-22 21:32,1970-01-22 21:32,Register
1045,1970-01-22 21:32,1970-01-22 21:39,Analyze Defect
1045,1970-01-22 21:43,1970-01-22 21:58,Repair (Simple)
1045,1970-01-22 21:58,1970-01-22 22:04,Test Repair
1045,1970-01-22 22:07,1970-01-22 22:07,Inform User
1045,1970-01-22 22:07,1970-01-22 22:07,End
1046,1970-01-23 11:37,1970-01-23 11:37,Register
1046,1970-01-23 11:37,1970-01-23 11:43,Analyze Defect
1046,1970-01-23 11:51,1970-01-23 12:09,Repair (Complex)
1046,1970-01-23 12:06,1970-01-23 12:06,Inform User
1046,1970-01-23 12:09,1970-01-23 12:18,Test Repair
1046,1970-01-23 12:18,1970-01-23 12:18,End
1047,1970-01-23 15:15,1970-01-23 15:15,Register
1047,1970-01-23 15:15,1970-01-23 15:20,Analyze Defect
1047,1970-01-23 15:33,1970-01-23 15:39,Repair (Simple)
1047,1970-01-23 15:39,1970-01-23 15:46,Test Repair
1047,1970-01-23 15:49,1970-01-23 15:49,Inform User
1047,1970-01-23 15:51,1970-01-23 15:51,Restart Repair
1047,1970-01-23 15:51,1970-01-23 16:00,Repair (Simple)
1047,1970-01-23 16:00,1970-01-23 16:10,Test Repair
1047,1970-01-23 16:10,1970-01-23 16:10,End
1048,1970-01-23 12:02,1970-01-23 12:02,Register
1048,1970-01-23 12:02,1970-01-23 12:11,Analyze Defect
1048,1970-01-23 12:30,1970-01-23 12:30,Inform User
1048,1970-01-23 12:33,1970-01-23 12:47,Repair (Complex)
1048,1970-01-23 12:47,1970-01-23 12:55,Test Repair
1048,1970-01-23 12:55,1970-01-23 12:55,End
1049,1970-01-22 13:36,1970-01-22 13:36,Register
1049,1970-01-22 13:36,1970-01-22 13:45,Analyze Defect
1049,1970-01-22 13:49,1970-01-22 14:08,Repair (Complex)
1049,1970-01-22 14:08,1970-01-22 14:13,Test Repair
1049,1970-01-22 14:34,1970-01-22 14:34,Inform User
1049,1970-01-22 14:34,1970-01-22 14:34,End
105,1970-01-03 07:16,1970-01-03 07:16,Register
105,1970-01-03 07:16,1970-01-03 07:22,Analyze Defect
105,1970-01-03 07:40,1970-01-03 08:29,Repair (Complex)
105,1970-01-03 08:00,1970-01-03 08:00,Inform User
105,1970-01-03 08:29,1970-01-03 08:39,Test Repair
105,1970-01-03 08:44,1970-01-03 08:44,Archive Repair
105,1970-01-03 08:44,1970-01-03 08:44,End
1050,1970-01-22 18:29,1970-01-22 18:29,Register
1050,1970-01-22 18:29,1970-01-22 18:36,Analyze Defect
1050,1970-01-22 18:50,1970-01-22 19:04,Repair (Simple)
1050,1970-01-22 19:01,1970-01-22 19:01,Inform User
1050,1970-01-22 19:04,1970-01-22 19:11,Test Repair
1050,1970-01-22 19:11,1970-01-22 19:11,End
1051,1970-01-23 16:39,1970-01-23 16:39,Register
1051,1970-01-23 16:39,1970-01-23 16:45,Analyze Defect
1051,1970-01-23 17:06,1970-01-23 17:12,Repair (Simple)
1051,1970-01-23 17:12,1970-01-23 17:12,Inform User
1051,1970-01-23 17:12,1970-01-23 17:22,Test Repair
1051,1970-01-23 17:27,1970-01-23 17:27,Restart Repair
1051,1970-01-23 17:27,1970-01-23 17:35,Repair (Simple)
1051,1970-01-23 17:35,1970-01-23 17:40,Test Repair
1051,1970-01-23 17:40,1970-01-23 17:40,End
1052,1970-01-22 21:57,1970-01-22 21:57,Register
1052,1970-01-22 21:57,1970-01-22 22:03,Analyze Defect
1052,1970-01-22 22:19,1970-01-22 22:36,Repair (Complex)
1052,1970-01-22 22:19,1970-01-22 22:19,Inform User
1052,1970-01-22 22:36,1970-01-22 22:42,Test Repair
1052,1970-01-22 22:42,1970-01-22 22:42,End
1053,1970-01-22 21:17,1970-01-22 21:17,Register
1053,1970-01-22 21:17,1970-01-22 21:27,Analyze Defect
1053,1970-01-22 21:43,1970-01-22 21:49,Repair (Simple)
1053,1970-01-22 21:49,1970-01-22 21:55,Test Repair
1053,1970-01-22 22:14,1970-01-22 22:14,Inform User
1053,1970-01-22 22:14,1970-01-22 22:14,End
1054,1970-01-23 15:51,1970-01-23 15:51,Register
1054,1970-01-23 15:51,1970-01-23 16:00,Analyze Defect
1054,1970-01-23 16:27,1970-01-23 16:27,Inform User
1054,1970-01-23 16:28,1970-01-23 16:34,Repair (Simple)
1054,1970-01-23 16:34,1970-01-23 16:40,Test Repair
1054,1970-01-23 16:40,1970-01-23 16:40,End
1055,1970-01-22 17:14,1970-01-22 17:14,Register
1055,1970-01-22 17:14,1970-01-22 17:23,Analyze Defect
1055,1970-01-22 17:46,1970-01-22 17:57,Repair (Simple)
1055,1970-01-22 17:57,1970-01-22 18:07,Test Repair
1055,1970-01-22 18:09,1970-01-22 18:09,Inform User
1055,1970-01-22 18:09,1970-01-22 18:09,End
1056,1970-01-22 13:35,1970-01-22 13:35,Register
1056,1970-01-22 13:35,1970-01-22 13:41,Analyze Defect
1056,1970-01-22 13:46,1970-01-22 13:51,Repair (Simple)
1056,1970-01-22 13:51,1970-01-22 13:59,Test Repair
1056,1970-01-22 14:08,1970-01-22 14:08,Restart Repair
1056,1970-01-22 14:08,1970-01-22 14:20,Repair (Simple)
1056,1970-01-22 14:19,1970-01-22 14:19,Inform User
1056,1970-01-22 14:20,1970-01-22 14:30,Test Repair
1056,1970-01-22 14:30,1970-01-22 14:30,End
1057,1970-01-24 03:43,1970-01-24 03:43,Register
1057,1970-01-24 03:43,1970-01-24 03:48,Analyze Defect
1057,1970-01-24 04:06,1970-01-24 04:06,Inform User
1057,1970-01-24 04:16,1970-01-24 04:30,Repair (Complex)
1057,1970-01-24 04:30,1970-01-24 04:38,Test Repair
1057,1970-01-24 04:38,1970-01-24 04:38,End
1058,1970-01-24 02:58,1970-01-24 02:58,Register
1058,1970-01-24 02:58,1970-01-24 03:06,Analyze Defect
1058,1970-01-24 03:23,1970-01-24 03:23,Inform User
1058,1970-01-24 03:31,1970-01-24 03:42,Repair (Simple)
